"id","age","height","weight","sex"
1152,43,162,44,"female"
1153,38,158,65,"female"
1154,39,173,86,"male"
1155,59,163,68,"female"
1156,33,156,41,"female"
1157,51,165,53,"female"
1158,24,173,58,"female"
1159,31,164,95,"male"
1160,36,171,81,"male"
1161,41,186,78,"male"
1162,15,170,81,"male"
1163,55,164,76,"female"
1164,24,158,67,"female"
1165,77,171,72,"male"
1166,36,160,62,"male"
1167,40,174,64,"male"
1168,26,168,68,"female"
1169,40,166,83,"male"
1170,34,169,68,"male"
1171,25,159,78,"male"
1172,46,163,73,"male"
1173,55,174,63,"male"
1174,20,171,80,"male"
1175,51,155,70,"female"
1176,19,156,67,"female"
1177,86,165,63,"female"
1178,40,162,70,"male"
1179,35,152,56,"female"
1180,29,170,70,"male"
1181,76,157,82,"male"
1182,65,171,73,"male"
1183,46,169,52,"female"
1184,30,167,69,"female"
1185,31,158,61,"female"
1186,87,171,70,"male"
1187,66,161,82,"female"
1188,27,162,80,"male"
1189,91,165,67,"male"
1190,35,177,89,"male"
1191,52,145,63,"female"
1192,34,165,44,"male"
1193,57,175,61,"male"
1194,25,158,61,"female"
1195,69,174,54,"male"
1196,25,165,94,"male"
1197,59,165,68,"male"
1198,25,173,70,"female"
1199,61,155,52,"female"
1200,39,159,57,"female"
1201,33,161,58,"female"
1202,31,180,77,"male"
1203,40,162,59,"female"
1204,94,171,64,"male"
1205,43,152,48,"female"
1206,28,157,64,"female"
1207,18,154,52,"female"
1208,81,157,57,"female"
1209,29,177,100,"male"
1210,23,167,83,"male"
1211,20,169,47,"female"
1212,67,165,83,"male"
1213,37,166,74,"female"
1214,69,179,73,"male"
1215,38,171,77,"male"
1216,31,162,80,"female"
1217,24,168,59,"female"
1218,27,158,35,"female"
1219,32,161,57,"female"
1220,37,156,52,"female"
1221,75,159,73,"female"
1222,100,176,99,"male"
1223,32,176,73,"male"
1224,44,157,41,"female"
1225,26,150,65,"female"
1226,47,161,73,"female"
1227,74,161,72,"male"
1228,31,165,55,"male"
1229,59,155,53,"female"
1230,87,160,69,"female"
1231,59,173,76,"male"
1232,28,158,60,"female"
1233,26,154,85,"male"
1234,34,175,66,"female"
1235,98,157,51,"female"
1236,78,169,90,"male"
1237,40,172,82,"male"
1238,39,165,55,"female"
1239,42,159,71,"female"
1240,73,154,48,"female"
1241,18,183,65,"male"
1242,32,155,75,"male"
1243,42,177,61,"male"
1244,72,160,72,"male"
1245,17,169,94,"male"
1246,20,192,77,"male"
1247,23,175,88,"male"
1248,62,143,55,"female"
1249,15,166,55,"male"
1250,27,174,65,"female"
1251,25,168,72,"female"
1252,64,159,78,"male"
1253,26,163,64,"male"
1254,37,173,77,"male"
1255,43,147,71,"female"
1256,68,158,66,"female"
1257,22,175,85,"male"
1258,29,173,70,"male"
1259,30,171,76,"male"
1260,20,156,65,"female"
1261,21,158,50,"female"
1262,68,165,76,"male"
1263,18,163,68,"female"
1264,59,158,66,"female"
1265,63,160,60,"female"
1266,53,182,65,"male"
1267,78,150,57,"female"
1268,59,172,73,"male"
1269,20,159,69,"female"
1270,55,162,69,"male"
1271,32,164,64,"female"
1272,77,158,70,"female"
1273,22,172,69,"male"
1274,32,172,61,"female"
1275,68,166,66,"male"
1276,54,180,77,"male"
1277,26,164,76,"male"
1278,31,163,75,"female"
1279,34,157,83,"male"
1280,43,156,60,"female"
1281,24,166,40,"male"
1282,49,153,47,"female"
1283,27,149,63,"female"
1284,41,161,61,"female"
1285,79,183,77,"male"
1286,18,158,55,"female"
1287,73,163,82,"female"
1288,73,172,61,"male"
1289,23,181,48,"male"
1290,66,180,76,"male"
1291,69,171,76,"male"
1292,73,169,61,"female"
1293,39,157,68,"male"
1294,28,170,70,"male"
1295,62,167,64,"female"
1296,73,165,63,"male"
1297,97,162,54,"female"
1298,33,143,79,"female"
1299,46,159,68,"female"
1300,34,165,71,"male"
1301,38,170,57,"male"
1302,58,176,59,"male"
1303,41,162,88,"female"
1304,15,155,36,"female"
1305,19,171,66,"female"
1306,87,155,53,"female"
1307,42,167,76,"female"
1308,59,176,57,"male"
1309,60,186,69,"male"
1310,75,156,54,"female"
1311,72,157,65,"female"
1312,53,169,79,"male"
1313,76,163,71,"female"
1314,40,168,68,"male"
1315,31,164,49,"female"
1316,102,155,77,"female"
1317,19,172,66,"female"
1318,27,153,51,"female"
1319,36,156,78,"male"
1320,59,179,44,"male"
1321,72,162,63,"female"
1322,47,171,67,"male"
1323,35,173,78,"male"
1324,119,155,84,"male"
1325,88,171,85,"male"
1326,23,173,88,"male"
1327,47,175,71,"male"
1328,52,176,84,"male"
1329,22,161,37,"female"
1330,39,163,63,"female"
1331,42,155,49,"female"
1332,84,159,53,"female"
1333,67,169,67,"female"
1334,57,161,58,"female"
1335,81,159,61,"female"
1336,15,160,72,"female"
1337,78,164,79,"female"
1338,49,168,57,"female"
1339,31,176,70,"male"
1340,20,166,75,"male"
1341,80,160,56,"female"
1342,19,176,78,"male"
1343,102,159,77,"female"
1344,75,160,78,"male"
1345,65,162,64,"female"
1346,59,164,54,"male"
1347,72,176,56,"male"
1348,54,162,86,"male"
1349,25,167,68,"male"
1350,18,164,70,"male"
1351,27,161,55,"female"
1352,30,166,71,"female"
1353,29,165,63,"female"
1354,90,180,57,"male"
1355,67,177,82,"male"
1356,25,178,63,"male"
1357,49,176,94,"male"
1358,29,170,64,"female"
1359,27,166,85,"male"
1360,25,163,73,"female"
1361,39,170,81,"male"
1362,56,169,76,"male"
1363,71,172,66,"male"
1364,70,167,80,"male"
1365,20,158,51,"female"
1366,113,172,67,"male"
1367,80,158,67,"female"
1368,94,174,57,"male"
1369,33,169,61,"female"
1370,67,169,53,"male"
1371,39,175,78,"female"
1372,117,159,70,"female"
1373,82,176,88,"male"
1374,105,172,70,"male"
1375,33,172,88,"male"
1376,21,180,65,"male"
1377,26,159,57,"female"
1378,42,178,62,"male"
1379,31,180,77,"male"
1380,84,165,77,"male"
1381,36,164,57,"male"
1382,35,165,70,"female"
1383,20,157,84,"female"
1384,18,164,79,"male"
1385,76,180,74,"male"
1386,21,163,61,"male"
1387,46,168,67,"male"
1388,36,174,79,"male"
1389,79,183,57,"male"
1390,65,165,65,"male"
1391,28,163,47,"male"
1392,32,157,77,"female"
1393,64,167,75,"female"
1394,50,184,56,"male"
1395,42,168,64,"female"
1396,41,175,75,"male"
1397,32,178,69,"male"
1398,68,171,79,"male"
1399,67,160,57,"female"
1400,23,157,58,"female"
1401,46,162,76,"male"
1402,24,158,48,"female"
1403,22,155,74,"female"
1404,71,180,74,"male"
1405,116,176,91,"male"
1406,44,156,57,"female"
1407,30,167,51,"female"
1408,76,185,51,"male"
1409,43,176,86,"male"
1410,31,172,69,"male"
1411,47,170,76,"female"
1412,48,170,87,"male"
1413,63,163,64,"male"
1414,31,168,57,"male"
1415,92,162,58,"female"
1416,17,171,74,"male"
1417,74,164,67,"male"
1418,76,157,47,"male"
1419,31,175,47,"male"
1420,32,164,51,"female"
1421,33,162,70,"female"
1422,19,163,55,"female"
1423,44,169,59,"female"
1424,61,163,73,"female"
1425,17,153,57,"female"
1426,26,163,103,"male"
1427,17,158,54,"female"
1428,72,168,55,"male"
1429,28,168,65,"male"
1430,16,175,77,"male"
1431,105,161,96,"male"
1432,53,160,67,"female"
1433,45,181,85,"male"
1434,57,158,61,"female"
1435,101,168,50,"male"
1436,31,158,61,"female"
1437,88,169,76,"male"
1438,48,179,89,"male"
1439,52,174,73,"male"
1440,86,160,72,"male"
1441,37,156,62,"female"
1442,36,177,78,"male"
1443,59,177,71,"male"
1444,68,155,52,"female"
1445,23,153,37,"female"
1446,48,168,71,"female"
1447,40,169,61,"female"
1448,41,170,59,"female"
1449,29,165,93,"male"
1450,24,185,75,"male"
1451,20,163,73,"male"
1452,56,164,85,"male"
1453,108,162,72,"female"
1454,64,163,66,"male"
1455,47,158,57,"female"
1456,28,168,83,"male"
1457,46,165,63,"female"
1458,71,159,58,"female"
1459,35,165,69,"female"
1460,35,175,63,"male"
1461,31,169,76,"male"
1462,21,164,78,"male"
1463,31,153,46,"female"
1464,50,154,80,"female"
1465,68,168,55,"female"
1466,50,153,85,"female"
1467,35,174,73,"male"
1468,81,162,51,"female"
1469,28,151,58,"female"
1470,30,176,67,"male"
1471,26,159,73,"male"
1472,72,169,64,"male"
1473,25,172,83,"male"
1474,31,156,57,"female"
1475,75,170,88,"male"
1476,26,165,67,"female"
1477,52,154,64,"female"
1478,65,159,49,"male"
1479,33,179,83,"male"
1480,55,165,64,"male"
1481,35,161,58,"female"
1482,29,170,68,"male"
1483,43,156,47,"female"
1484,18,159,47,"female"
1485,76,154,43,"female"
1486,62,166,69,"male"
1487,56,159,65,"female"
1488,38,155,66,"female"
1489,28,164,59,"female"
1490,65,157,68,"male"
1491,53,178,75,"male"
1492,54,166,93,"male"
1493,46,158,46,"female"
1494,69,157,56,"female"
1495,54,170,59,"female"
1496,48,158,67,"female"
1497,36,153,73,"female"
1498,38,176,75,"male"
1499,37,171,60,"male"
1500,32,162,72,"female"
1501,28,155,43,"female"
1502,51,159,76,"female"
1503,36,155,43,"female"
1504,36,172,77,"male"
1505,60,165,38,"female"
1506,51,158,54,"female"
1507,37,152,90,"female"
1508,47,171,57,"female"
1509,94,173,69,"male"
1510,100,157,63,"female"
1511,22,160,63,"male"
1512,44,160,95,"male"
1513,45,168,76,"male"
1514,59,180,85,"male"
1515,23,167,28,"female"
1516,60,170,73,"male"
1517,67,148,60,"female"
1518,44,174,78,"male"
1519,61,157,78,"female"
1520,21,161,45,"female"
1521,64,161,60,"female"
1522,76,179,57,"male"
1523,48,179,73,"male"
1524,68,158,59,"female"
1525,28,157,43,"female"
1526,25,172,68,"male"
1527,81,166,39,"female"
1528,30,183,74,"male"
1529,70,170,57,"female"
1530,96,180,67,"male"
1531,84,167,55,"male"
1532,32,170,65,"male"
1533,19,166,58,"male"
1534,42,168,71,"male"
1535,23,172,73,"male"
1536,36,168,56,"male"
1537,51,153,56,"female"
1538,26,167,69,"female"
1539,40,157,46,"female"
1540,39,162,86,"male"
1541,43,177,79,"male"
1542,45,170,54,"male"
1543,140,159,63,"female"
1544,29,160,68,"female"
1545,71,152,63,"female"
1546,44,150,75,"female"
1547,89,180,64,"male"
1548,19,169,69,"male"
1549,63,165,99,"male"
1550,37,180,52,"male"
1551,37,170,80,"male"
1552,29,162,77,"female"
1553,30,152,54,"female"
1554,42,165,51,"female"
1555,19,162,45,"female"
1556,87,169,70,"male"
1557,68,153,64,"female"
1558,51,156,49,"female"
1559,34,159,49,"female"
1560,64,168,64,"male"
1561,39,177,71,"male"
1562,27,167,58,"female"
1563,62,156,61,"female"
1564,68,173,64,"female"
1565,52,160,50,"female"
1566,54,161,69,"male"
1567,35,162,84,"male"
1568,37,159,49,"female"
1569,28,162,104,"male"
1570,59,157,49,"female"
1571,17,185,74,"male"
1572,22,154,71,"male"
1573,67,157,68,"female"
1574,105,179,81,"male"
1575,41,173,64,"male"
1576,39,172,71,"female"
1577,20,172,56,"male"
1578,32,158,71,"male"
1579,80,184,83,"male"
1580,18,164,75,"female"
1581,49,163,61,"male"
1582,63,164,85,"male"
1583,35,166,58,"female"
1584,89,165,77,"male"
1585,59,172,68,"female"
1586,110,167,52,"female"
1587,104,155,60,"female"
1588,28,156,57,"female"
1589,22,181,81,"male"
1590,24,154,71,"female"
1591,66,160,62,"female"
1592,69,170,72,"male"
1593,29,169,71,"male"
1594,59,153,62,"female"
1595,26,171,78,"male"
1596,73,165,76,"female"
1597,27,178,69,"male"
1598,40,169,89,"male"
1599,66,163,65,"female"
1600,38,163,41,"female"
1601,66,173,52,"female"
1602,27,174,71,"female"
1603,49,171,52,"male"
1604,30,155,58,"female"
1605,45,168,52,"male"
1606,85,155,53,"female"
1607,16,166,44,"male"
1608,18,173,60,"female"
1609,53,162,54,"female"
1610,77,161,53,"female"
1611,16,156,84,"female"
1612,52,160,63,"female"
1613,57,173,52,"male"
1614,23,168,75,"male"
1615,44,156,87,"female"
1616,25,166,59,"male"
1617,43,156,57,"female"
1618,105,157,78,"female"
1619,60,168,81,"male"
1620,35,156,72,"female"
1621,56,171,69,"male"
1622,30,175,69,"female"
1623,25,168,74,"male"
1624,46,162,69,"male"
1625,23,172,71,"male"
1626,52,174,86,"male"
1627,49,163,60,"female"
1628,38,163,60,"female"
1629,27,164,67,"male"
1630,61,154,72,"female"
1631,30,175,58,"male"
1632,17,181,78,"male"
1633,51,171,69,"male"
1634,53,175,87,"male"
1635,48,160,72,"male"
1636,56,158,57,"female"
1637,27,152,65,"female"
1638,50,167,81,"male"
1639,39,174,74,"male"
1640,52,163,50,"female"
1641,32,155,45,"female"
1642,31,152,52,"female"
1643,31,160,67,"female"
1644,100,167,61,"female"
1645,30,166,59,"female"
1646,20,173,76,"male"
1647,85,179,65,"male"
1648,61,173,63,"male"
1649,17,165,84,"male"
1650,49,168,70,"male"
1651,72,174,77,"male"
1652,44,158,78,"female"
1653,98,173,77,"male"
1654,28,173,62,"male"
1655,58,175,67,"male"
1656,47,157,66,"female"
1657,17,171,72,"male"
1658,25,176,68,"male"
1659,65,157,65,"female"
1660,34,174,60,"male"
1661,52,162,77,"male"
1662,42,166,62,"male"
1663,79,166,79,"male"
1664,46,154,97,"male"
1665,37,175,79,"male"
1666,36,167,65,"male"
1667,88,159,49,"female"
1668,51,181,75,"male"
1669,29,154,48,"female"
1670,53,167,47,"female"
1671,22,154,85,"female"
1672,43,163,54,"female"
1673,63,157,56,"male"
1674,30,172,47,"male"
1675,20,164,37,"female"
1676,53,151,49,"male"
1677,87,162,68,"male"
1678,39,164,56,"female"
1679,37,161,62,"female"
1680,24,164,93,"male"
1681,19,169,95,"male"
1682,72,162,47,"female"
1683,35,162,72,"female"
1684,47,170,70,"male"
1685,61,176,67,"male"
1686,34,155,85,"male"
1687,31,165,75,"male"
1688,23,169,59,"male"
1689,30,169,83,"male"
1690,39,166,56,"female"
1691,16,171,41,"male"
1692,61,163,69,"male"
1693,83,157,71,"female"
1694,16,159,70,"female"
1695,62,165,61,"male"
1696,35,167,37,"female"
1697,19,158,60,"female"
1698,85,174,64,"male"
1699,17,173,59,"male"
1700,75,160,72,"female"
1701,48,166,62,"female"
1702,86,152,56,"female"
1703,41,167,76,"male"
1704,41,163,59,"male"
1705,29,170,80,"male"
1706,32,152,60,"female"
1707,48,186,64,"male"
1708,40,165,83,"male"
1709,77,160,75,"male"
1710,74,168,60,"female"
1711,67,175,66,"male"
1712,66,168,67,"male"
1713,20,158,49,"female"
1714,24,177,66,"male"
1715,66,171,58,"male"
1716,52,158,67,"female"
1717,59,170,50,"male"
1718,48,149,55,"female"
1719,32,165,59,"female"
1720,108,160,61,"female"
1721,38,154,76,"male"
1722,50,167,67,"male"
1723,43,164,84,"male"
1724,70,149,61,"female"
1725,19,167,70,"male"
1726,77,171,53,"female"
1727,61,156,72,"female"
1728,55,160,78,"female"
1729,35,159,61,"female"
1730,49,174,79,"male"
1731,57,178,79,"male"
1732,22,154,69,"female"
1733,75,179,79,"male"
1734,36,156,65,"female"
1735,67,163,67,"female"
1736,25,180,79,"male"
1737,20,155,57,"female"
1738,69,157,71,"female"
1739,45,159,71,"female"
1740,23,156,62,"female"
1741,33,163,72,"male"
1742,54,180,79,"male"
1743,78,176,86,"male"
1744,31,168,61,"female"
1745,70,160,49,"female"
1746,32,182,82,"male"
1747,69,175,70,"male"
1748,34,165,86,"male"
1749,132,162,56,"male"
1750,89,164,51,"female"
1751,43,150,72,"female"
1752,39,175,64,"male"
1753,34,159,52,"female"
1754,62,178,75,"male"
1755,43,172,78,"male"
1756,15,166,56,"female"
1757,20,164,47,"female"
1758,101,180,85,"male"
1759,20,155,83,"female"
1760,44,165,59,"male"
1761,40,159,61,"female"
1762,57,166,56,"male"
1763,66,154,64,"female"
1764,20,170,45,"female"
1765,46,167,75,"male"
1766,96,163,73,"female"
1767,98,162,64,"female"
1768,46,177,66,"male"
1769,77,156,69,"female"
1770,43,160,60,"female"
1771,35,161,72,"male"
1772,80,160,61,"female"
1773,49,154,60,"female"
1774,39,168,69,"male"
1775,83,158,43,"female"
1776,51,158,84,"male"
1777,68,173,94,"male"
1778,69,150,67,"female"
1779,22,174,89,"male"
1780,33,158,60,"female"
1781,69,152,55,"female"
1782,57,168,58,"male"
1783,30,157,63,"female"
1784,85,169,54,"male"
1785,36,158,56,"female"
1786,49,174,75,"male"
1787,51,168,73,"male"
1788,74,161,70,"female"
1789,31,159,73,"female"
1790,61,144,65,"female"
1791,58,166,76,"male"
1792,63,157,88,"female"
1793,37,169,70,"female"
1794,78,182,76,"male"
1795,84,169,59,"male"
1796,20,160,50,"female"
1797,31,173,50,"male"
1798,40,164,86,"male"
1799,47,172,65,"male"
1800,35,164,62,"female"
1801,34,159,58,"female"
1802,34,167,82,"male"
1803,30,172,65,"male"
1804,52,168,95,"male"
1805,26,160,58,"female"
1806,121,181,82,"male"
1807,61,163,72,"male"
1808,143,171,53,"male"
1809,50,164,53,"female"
1810,63,165,62,"female"
1811,50,167,50,"female"
1812,40,163,59,"female"
1813,33,164,71,"male"
1814,35,168,74,"male"
1815,19,158,79,"female"
1816,25,168,61,"male"
1817,35,156,87,"female"
1818,62,155,47,"female"
1819,41,171,78,"male"
1820,21,161,54,"female"
1821,42,168,71,"male"
1822,101,172,51,"female"
1823,31,155,71,"female"
1824,20,165,83,"male"
1825,69,163,60,"female"
1826,94,159,69,"female"
1827,23,166,69,"female"
1828,42,176,80,"male"
1829,28,170,68,"male"
1830,64,172,67,"male"
1831,38,162,89,"female"
1832,60,150,76,"female"
1833,60,169,65,"female"
1834,19,156,75,"female"
1835,18,151,96,"male"
1836,19,174,77,"male"
1837,22,157,73,"male"
1838,103,178,82,"male"
1839,25,172,69,"male"
1840,38,169,60,"female"
1841,45,164,63,"male"
1842,16,157,75,"female"
1843,24,169,59,"male"
1844,85,176,63,"female"
1845,36,170,40,"female"
1846,56,161,48,"female"
1847,37,176,76,"male"
1848,40,157,54,"female"
1849,37,159,61,"female"
1850,62,161,60,"female"
1851,71,168,82,"female"
1852,103,170,89,"male"
1853,35,173,62,"male"
1854,86,160,49,"female"
1855,31,165,90,"male"
1856,41,162,55,"female"
1857,24,163,73,"male"
1858,18,155,74,"male"
1859,80,172,77,"male"
1860,50,166,88,"male"
1861,37,165,74,"female"
1862,21,161,54,"male"
1863,46,167,43,"female"
1864,29,164,48,"female"
1865,52,165,47,"female"
1866,17,163,71,"female"
1867,76,169,82,"male"
1868,42,171,75,"male"
1869,70,172,81,"female"
1870,55,170,65,"male"
1871,39,157,67,"female"
1872,51,172,66,"male"
1873,64,165,43,"female"
1874,22,157,52,"female"
1875,35,173,88,"male"
1876,17,168,69,"male"
1877,27,170,70,"male"
1878,37,161,61,"female"
1879,21,152,39,"female"
1880,55,157,79,"female"
1881,20,153,66,"female"
1882,53,155,49,"female"
1883,50,174,79,"male"
1884,44,164,67,"male"
1885,115,159,70,"female"
1886,27,158,50,"female"
1887,71,170,70,"male"
1888,37,155,77,"female"
1889,30,165,95,"male"
1890,49,160,42,"female"
1891,49,160,50,"female"
1892,61,168,70,"female"
1893,33,159,63,"female"
1894,85,164,61,"male"
1895,46,166,53,"male"
1896,54,175,68,"male"
1897,61,155,44,"female"
1898,65,163,57,"female"
1899,48,178,71,"male"
1900,72,164,83,"male"
1901,66,167,76,"male"
1902,36,165,59,"female"
1903,33,167,66,"male"
1904,45,168,81,"male"
1905,53,172,69,"male"
1906,45,163,65,"female"
1907,43,172,64,"female"
1908,85,173,62,"male"
1909,23,160,51,"female"
1910,38,170,60,"male"
1911,92,181,78,"male"
1912,64,170,61,"male"
1913,72,162,35,"female"
1914,49,181,85,"male"
1915,33,153,70,"female"
1916,44,149,59,"female"
1917,22,156,57,"female"
